provincia,departamento,codigo_geo,establecimientos,empleo,exportadoras,cuantil_7
Formosa,Pilagás,34042,48.0,178.0,3.0,1.0
Formosa,Laishi,34021,85.0,396.0,2.0,4.0
Formosa,Pirané,34056,402.0,1961.0,14.0,6.0
Formosa,Patiño,34035,392.0,1419.0,8.0,5.0
Formosa,Bermejo,34007,52.0,315.0,1.0,2.0
Formosa,Matacos,34028,64.0,222.0,2.0,3.0
Formosa,Formosa,34014,2866.0,20167.0,74.0,7.0
Formosa,Pilcomayo,34049,591.0,2323.0,21.0,7.0
Formosa,Ramón Lista,34063,1.0,1.0,0.0,1.0
