anio,clae2,empleo,establecimientos,exportadoras,salario_promedio_anual_deflactado,meses_completos,empleo_total_geo,establecimientos_total_geo,share_empleo,densidad_estab,intensidad_export,provincia_id,provincia
2022,13,757.0,17.0,6.0,0.0,0,34191.0,5047.0,0.02214033,0.02245707,0.35294118,10,Catamarca
2022,17,27.0,7.0,1.0,0.0,0,34191.0,5047.0,0.00078968,0.25925926,0.14285714,10,Catamarca
2022,18,18.0,7.0,0.0,0.0,0,34191.0,5047.0,0.00052645,0.38888889,0.0,10,Catamarca
2022,22,1.0,1.0,0.0,0.0,0,34191.0,5047.0,2.925e-05,1.0,0.0,10,Catamarca
2022,26,31.0,4.0,0.0,0.0,0,34191.0,5047.0,0.00090667,0.12903226,0.0,10,Catamarca
2022,27,369.0,15.0,5.0,0.0,0,34191.0,5047.0,0.01079231,0.04065041,0.33333333,10,Catamarca
2022,30,37.0,5.0,0.0,0.0,0,34191.0,5047.0,0.00108216,0.13513514,0.0,10,Catamarca
2022,31,46.0,14.0,0.0,0.0,0,34191.0,5047.0,0.00134538,0.30434783,0.0,10,Catamarca
2022,32,110.0,3.0,0.0,0.0,0,34191.0,5047.0,0.00321722,0.02727273,0.0,10,Catamarca
2022,35,481.0,8.0,3.0,0.0,0,34191.0,5047.0,0.01406803,0.01663202,0.375,10,Catamarca
2022,36,300.0,2.0,0.0,0.0,0,34191.0,5047.0,0.00877424,0.00666667,0.0,10,Catamarca
2022,38,7.0,2.0,0.0,0.0,0,34191.0,5047.0,0.00020473,0.28571429,0.0,10,Catamarca
2022,51,14.0,3.0,3.0,0.0,0,34191.0,5047.0,0.00040946,0.21428571,1.0,10,Catamarca
2022,59,14.0,4.0,0.0,0.0,0,34191.0,5047.0,0.00040946,0.28571429,0.0,10,Catamarca
2022,62,56.0,14.0,1.0,0.0,0,34191.0,5047.0,0.00163786,0.25,0.07142857,10,Catamarca
2022,63,37.0,8.0,0.0,0.0,0,34191.0,5047.0,0.00108216,0.21621622,0.0,10,Catamarca
2022,66,39.0,16.0,0.0,0.0,0,34191.0,5047.0,0.00114065,0.41025641,0.0,10,Catamarca
2022,72,4.0,2.0,0.0,0.0,0,34191.0,5047.0,0.00011699,0.5,0.0,10,Catamarca
2022,73,11.0,2.0,0.0,0.0,0,34191.0,5047.0,0.00032172,0.18181818,0.0,10,Catamarca
2022,75,13.0,6.0,0.0,0.0,0,34191.0,5047.0,0.00038022,0.46153846,0.0,10,Catamarca
2022,88,45.0,4.0,0.0,0.0,0,34191.0,5047.0,0.00131614,0.08888889,0.0,10,Catamarca
2022,91,4.0,2.0,0.0,0.0,0,34191.0,5047.0,0.00011699,0.5,0.0,10,Catamarca
2022,92,18.0,12.0,0.0,0.0,0,34191.0,5047.0,0.00052645,0.66666667,0.0,10,Catamarca
2022,93,45.0,16.0,0.0,0.0,0,34191.0,5047.0,0.00131614,0.35555556,0.0,10,Catamarca
2022,95,26.0,7.0,0.0,0.0,0,34191.0,5047.0,0.00076043,0.26923077,0.0,10,Catamarca
2022,28,66.0,3.0,1.0,0.0,0,34191.0,5047.0,0.00193033,0.04545455,0.33333333,10,Catamarca
2022,12,5.0,2.0,2.0,0.0,0,34191.0,5047.0,0.00014624,0.4,1.0,10,Catamarca
2022,1,30881.0,10607.0,151.0,0.0,0,537565.0,86771.0,0.05744608,0.34347981,0.01423588,14,Cordoba
2022,2,107.0,27.0,1.0,0.0,0,537565.0,86771.0,0.00019905,0.25233645,0.03703704,14,Cordoba
2022,8,1456.0,165.0,10.0,0.0,0,537565.0,86771.0,0.00270851,0.11332418,0.06060606,14,Cordoba
2022,10,36665.0,3184.0,599.0,0.0,0,537565.0,86771.0,0.06820571,0.08684031,0.18812814,14,Cordoba
2022,11,3065.0,224.0,62.0,0.0,0,537565.0,86771.0,0.00570164,0.0730832,0.27678571,14,Cordoba
2022,13,1576.0,213.0,38.0,0.0,0,537565.0,86771.0,0.00293174,0.13515228,0.17840376,14,Cordoba
2022,14,1751.0,376.0,24.0,0.0,0,537565.0,86771.0,0.00325728,0.21473444,0.06382979,14,Cordoba
2022,16,1398.0,271.0,6.0,0.0,0,537565.0,86771.0,0.00260062,0.19384835,0.02214022,14,Cordoba
2022,20,4692.0,319.0,136.0,0.0,0,537565.0,86771.0,0.00872825,0.06798806,0.42633229,14,Cordoba
2022,21,842.0,126.0,88.0,0.0,0,537565.0,86771.0,0.00156632,0.14964371,0.6984127,14,Cordoba
2022,23,5172.0,451.0,63.0,0.0,0,537565.0,86771.0,0.00962116,0.08720031,0.13968958,14,Cordoba
2022,24,1460.0,125.0,13.0,0.0,0,537565.0,86771.0,0.00271595,0.08561644,0.104,14,Cordoba
2022,25,8894.0,1264.0,82.0,0.0,0,537565.0,86771.0,0.01654498,0.14211828,0.06487342,14,Cordoba
2022,26,2023.0,229.0,59.0,0.0,0,537565.0,86771.0,0.00376327,0.11319822,0.25764192,14,Cordoba
2022,27,4144.0,291.0,61.0,0.0,0,537565.0,86771.0,0.00770884,0.07022201,0.20962199,14,Cordoba
2022,28,10037.0,662.0,212.0,0.0,0,537565.0,86771.0,0.01867123,0.06595596,0.32024169,14,Cordoba
2022,29,14592.0,477.0,125.0,0.0,0,537565.0,86771.0,0.02714462,0.03268914,0.26205451,14,Cordoba
2022,30,1817.0,62.0,7.0,0.0,0,537565.0,86771.0,0.00338006,0.03412218,0.11290323,14,Cordoba
2022,31,2194.0,317.0,31.0,0.0,0,537565.0,86771.0,0.00408137,0.14448496,0.0977918,14,Cordoba
2022,32,1568.0,204.0,20.0,0.0,0,537565.0,86771.0,0.00291686,0.13010204,0.09803922,14,Cordoba
2022,35,10090.0,560.0,15.0,0.0,0,537565.0,86771.0,0.01876982,0.0555005,0.02678571,14,Cordoba
2022,36,1081.0,91.0,0.0,0.0,0,537565.0,86771.0,0.00201092,0.08418131,0.0,14,Cordoba
2022,41,15779.0,1733.0,14.0,4156857.78,360,537565.0,86771.0,0.02935273,0.10982952,0.00807848,14,Cordoba
2022,42,12547.0,899.0,16.0,0.0,0,537565.0,86771.0,0.02334043,0.07165059,0.01779755,14,Cordoba
2022,43,5475.0,848.0,12.0,0.0,0,537565.0,86771.0,0.01018481,0.15488584,0.01415094,14,Cordoba
2022,45,12238.0,2555.0,9.0,0.0,0,537565.0,86771.0,0.02276562,0.20877594,0.0035225,14,Cordoba
2022,46,41640.0,6629.0,435.0,0.0,0,537565.0,86771.0,0.0774604,0.15919789,0.06562076,14,Cordoba
2022,47,55509.0,16120.0,401.0,133180873.0,9333,537565.0,86771.0,0.10326007,0.29040336,0.02487593,14,Cordoba
2022,49,24601.0,5581.0,31.0,0.0,0,537565.0,86771.0,0.04576377,0.2268607,0.00555456,14,Cordoba
2022,52,3202.0,579.0,1.0,0.0,0,537565.0,86771.0,0.00595649,0.18082448,0.00172712,14,Cordoba
2022,53,1456.0,248.0,151.0,0.0,0,537565.0,86771.0,0.00270851,0.17032967,0.60887097,14,Cordoba
2022,55,4420.0,1147.0,0.0,0.0,0,537565.0,86771.0,0.00822226,0.25950226,0.0,14,Cordoba
2022,56,15104.0,3716.0,39.0,0.0,0,537565.0,86771.0,0.02809707,0.24602754,0.01049516,14,Cordoba
2022,62,11704.0,1064.0,16.0,0.0,0,537565.0,86771.0,0.02177225,0.09090909,0.01503759,14,Cordoba
2022,64,6496.0,1028.0,0.0,0.0,0,537565.0,86771.0,0.01208412,0.15825123,0.0,14,Cordoba
2022,65,4286.0,681.0,0.0,0.0,0,537565.0,86771.0,0.00797299,0.15888941,0.0,14,Cordoba
2022,66,1170.0,512.0,0.0,0.0,0,537565.0,86771.0,0.00217648,0.43760684,0.0,14,Cordoba
2022,68,3796.0,2183.0,12.0,0.0,0,537565.0,86771.0,0.00706147,0.57507903,0.00549702,14,Cordoba
2022,69,3050.0,1738.0,0.0,0.0,0,537565.0,86771.0,0.00567373,0.56983607,0.0,14,Cordoba
2022,70,1616.0,518.0,1.0,0.0,0,537565.0,86771.0,0.00300615,0.32054455,0.0019305,14,Cordoba
2022,71,2233.0,548.0,8.0,0.0,0,537565.0,86771.0,0.00415392,0.24540976,0.01459854,14,Cordoba
2022,72,304.0,89.0,4.0,0.0,0,537565.0,86771.0,0.00056551,0.29276316,0.04494382,14,Cordoba
2022,73,695.0,240.0,0.0,0.0,0,537565.0,86771.0,0.00129287,0.34532374,0.0,14,Cordoba
2022,74,477.0,208.0,2.0,0.0,0,537565.0,86771.0,0.00088733,0.4360587,0.00961538,14,Cordoba
2022,75,193.0,124.0,0.0,0.0,0,537565.0,86771.0,0.00035903,0.64248705,0.0,14,Cordoba
2022,77,374.0,138.0,0.0,0.0,0,537565.0,86771.0,0.00069573,0.36898396,0.0,14,Cordoba
2022,79,1084.0,306.0,0.0,0.0,0,537565.0,86771.0,0.0020165,0.28228782,0.0,14,Cordoba
2022,80,8783.0,795.0,10.0,0.0,0,537565.0,86771.0,0.01633849,0.09051577,0.01257862,14,Cordoba
2022,81,15533.0,1722.0,0.0,0.0,0,537565.0,86771.0,0.02889511,0.11086075,0.0,14,Cordoba
2022,82,20220.0,1193.0,9.0,0.0,0,537565.0,86771.0,0.03761406,0.05900099,0.00754401,14,Cordoba
2022,84,1938.0,201.0,0.0,0.0,0,537565.0,86771.0,0.00360515,0.10371517,0.0,14,Cordoba
2022,85,44062.0,1842.0,0.0,0.0,0,537565.0,86771.0,0.0819659,0.04180473,0.0,14,Cordoba
2022,86,24600.0,2711.0,11.0,0.0,0,537565.0,86771.0,0.04576191,0.11020325,0.00405754,14,Cordoba
2022,87,2051.0,332.0,0.0,0.0,0,537565.0,86771.0,0.00381535,0.16187226,0.0,14,Cordoba
2022,91,184.0,35.0,0.0,0.0,0,537565.0,86771.0,0.00034228,0.19021739,0.0,14,Cordoba
2022,92,962.0,106.0,0.0,0.0,0,537565.0,86771.0,0.00178955,0.11018711,0.0,14,Cordoba
2022,93,3124.0,577.0,22.0,0.0,0,537565.0,86771.0,0.00581139,0.1846991,0.03812825,14,Cordoba
2022,94,15631.0,4204.0,10.0,0.0,0,537565.0,86771.0,0.02907741,0.26895272,0.00237869,14,Cordoba
2022,96,1767.0,676.0,0.0,0.0,0,537565.0,86771.0,0.00328704,0.38256933,0.0,14,Cordoba
2022,6,171.0,18.0,18.0,0.0,0,537565.0,86771.0,0.0003181,0.10526316,1.0,14,Cordoba
2022,9,255.0,20.0,5.0,0.0,0,537565.0,86771.0,0.00047436,0.07843137,0.25,14,Cordoba
2022,12,52.0,7.0,5.0,0.0,0,537565.0,86771.0,9.673e-05,0.13461538,0.71428571,14,Cordoba
2022,15,1040.0,203.0,28.0,0.0,0,537565.0,86771.0,0.00193465,0.19519231,0.13793103,14,Cordoba
2022,17,1887.0,119.0,19.0,0.0,0,537565.0,86771.0,0.00351027,0.06306306,0.15966387,14,Cordoba
2022,18,667.0,196.0,5.0,0.0,0,537565.0,86771.0,0.00124078,0.29385307,0.0255102,14,Cordoba
2022,19,51.0,10.0,6.0,0.0,0,537565.0,86771.0,9.487e-05,0.19607843,0.6,14,Cordoba
2022,22,4731.0,416.0,88.0,0.0,0,537565.0,86771.0,0.0088008,0.08793067,0.21153846,14,Cordoba
2022,33,718.0,228.0,4.0,0.0,0,537565.0,86771.0,0.00133565,0.31754875,0.01754386,14,Cordoba
2022,37,31.0,9.0,0.0,0.0,0,537565.0,86771.0,5.767e-05,0.29032258,0.0,14,Cordoba
2022,38,1766.0,109.0,1.0,0.0,0,537565.0,86771.0,0.00328518,0.0617214,0.00917431,14,Cordoba
2022,50,35.0,6.0,2.0,0.0,0,537565.0,86771.0,6.511e-05,0.17142857,0.33333333,14,Cordoba
2022,51,277.0,19.0,6.0,0.0,0,537565.0,86771.0,0.00051529,0.06859206,0.31578947,14,Cordoba
2022,58,535.0,104.0,7.0,0.0,0,537565.0,86771.0,0.00099523,0.19439252,0.06730769,14,Cordoba
2022,59,349.0,76.0,6.0,0.0,0,537565.0,86771.0,0.00064922,0.21776504,0.07894737,14,Cordoba
2022,60,1437.0,215.0,5.0,0.0,0,537565.0,86771.0,0.00267317,0.14961726,0.02325581,14,Cordoba
2022,61,4254.0,305.0,166.0,0.0,0,537565.0,86771.0,0.00791346,0.07169723,0.5442623,14,Cordoba
2022,63,114.0,28.0,0.0,0.0,0,537565.0,86771.0,0.00021207,0.24561404,0.0,14,Cordoba
2022,78,3888.0,361.0,0.0,0.0,0,537565.0,86771.0,0.00723261,0.09284979,0.0,14,Cordoba
2022,88,211.0,32.0,0.0,0.0,0,537565.0,86771.0,0.00039251,0.15165877,0.0,14,Cordoba
2022,90,1046.0,96.0,0.0,0.0,0,537565.0,86771.0,0.00194581,0.0917782,0.0,14,Cordoba
2022,95,180.0,100.0,1.0,0.0,0,537565.0,86771.0,0.00033484,0.55555556,0.01,14,Cordoba
2022,99,47.0,14.0,0.0,0.0,0,537565.0,86771.0,8.743e-05,0.29787234,0.0,14,Cordoba
2022,39,4.0,2.0,0.0,0.0,0,537565.0,86771.0,7.44e-06,0.5,0.0,14,Cordoba
2022,3,10.0,7.0,1.0,0.0,0,537565.0,86771.0,1.86e-05,0.7,0.14285714,14,Cordoba
2022,1,9936.0,2208.0,49.0,0.0,0,81033.0,13984.0,0.12261671,0.22222222,0.02219203,18,Corrientes
2022,8,324.0,33.0,0.0,0.0,0,81033.0,13984.0,0.00399837,0.10185185,0.0,18,Corrientes
2022,10,4096.0,310.0,91.0,0.0,0,81033.0,13984.0,0.05054731,0.07568359,0.29354839,18,Corrientes
2022,13,1994.0,16.0,7.0,0.0,0,81033.0,13984.0,0.02460726,0.00802407,0.4375,18,Corrientes
2022,16,3219.0,256.0,55.0,0.0,0,81033.0,13984.0,0.03972456,0.0795278,0.21484375,18,Corrientes
2022,20,540.0,29.0,18.0,0.0,0,81033.0,13984.0,0.00666395,0.0537037,0.62068966,18,Corrientes
2022,23,341.0,36.0,2.0,0.0,0,81033.0,13984.0,0.00420816,0.10557185,0.05555556,18,Corrientes
2022,25,330.0,51.0,0.0,0.0,0,81033.0,13984.0,0.00407241,0.15454545,0.0,18,Corrientes
2022,31,89.0,29.0,2.0,0.0,0,81033.0,13984.0,0.00109832,0.3258427,0.06896552,18,Corrientes
2022,35,1791.0,34.0,4.0,0.0,0,81033.0,13984.0,0.02210211,0.01898381,0.11764706,18,Corrientes
2022,41,3163.0,376.0,3.0,0.0,0,81033.0,13984.0,0.03903348,0.11887449,0.00797872,18,Corrientes
2022,42,2184.0,171.0,2.0,0.0,0,81033.0,13984.0,0.02695198,0.0782967,0.01169591,18,Corrientes
2022,45,1417.0,405.0,0.0,0.0,0,81033.0,13984.0,0.0174867,0.2858151,0.0,18,Corrientes
2022,46,5291.0,823.0,50.0,0.0,0,81033.0,13984.0,0.06529439,0.15554716,0.06075334,18,Corrientes
2022,47,13208.0,3384.0,21.0,0.0,0,81033.0,13984.0,0.16299532,0.25620836,0.00620567,18,Corrientes
2022,49,4125.0,550.0,8.0,0.0,0,81033.0,13984.0,0.05090519,0.13333333,0.01454545,18,Corrientes
2022,52,449.0,140.0,7.0,0.0,0,81033.0,13984.0,0.00554095,0.31180401,0.05,18,Corrientes
2022,53,251.0,56.0,41.0,0.0,0,81033.0,13984.0,0.0030975,0.22310757,0.73214286,18,Corrientes
2022,55,780.0,191.0,0.0,0.0,0,81033.0,13984.0,0.00962571,0.24487179,0.0,18,Corrientes
2022,56,2498.0,435.0,0.0,0.0,0,81033.0,13984.0,0.03082695,0.17413931,0.0,18,Corrientes
2022,60,355.0,80.0,2.0,0.0,0,81033.0,13984.0,0.00438093,0.22535211,0.025,18,Corrientes
2022,61,579.0,89.0,39.0,0.0,0,81033.0,13984.0,0.00714524,0.1537133,0.43820225,18,Corrientes
2022,62,375.0,71.0,4.0,0.0,0,81033.0,13984.0,0.00462774,0.18933333,0.05633803,18,Corrientes
2022,64,1435.0,264.0,0.0,0.0,0,81033.0,13984.0,0.01770883,0.18397213,0.0,18,Corrientes
2022,65,480.0,175.0,0.0,0.0,0,81033.0,13984.0,0.00592351,0.36458333,0.0,18,Corrientes
2022,66,90.0,54.0,0.0,0.0,0,81033.0,13984.0,0.00111066,0.6,0.0,18,Corrientes
2022,68,358.0,205.0,0.0,0.0,0,81033.0,13984.0,0.00441795,0.5726257,0.0,18,Corrientes
2022,69,361.0,215.0,0.0,0.0,0,81033.0,13984.0,0.00445498,0.59556787,0.0,18,Corrientes
2022,70,415.0,90.0,0.0,0.0,0,81033.0,13984.0,0.00512137,0.21686747,0.0,18,Corrientes
2022,71,378.0,108.0,0.0,0.0,0,81033.0,13984.0,0.00466477,0.28571429,0.0,18,Corrientes
2022,72,22.0,12.0,0.0,0.0,0,81033.0,13984.0,0.00027149,0.54545455,0.0,18,Corrientes
2022,74,17.0,11.0,0.0,0.0,0,81033.0,13984.0,0.00020979,0.64705882,0.0,18,Corrientes
2022,75,57.0,35.0,0.0,0.0,0,81033.0,13984.0,0.00070342,0.61403509,0.0,18,Corrientes
2022,78,188.0,41.0,0.0,0.0,0,81033.0,13984.0,0.00232004,0.21808511,0.0,18,Corrientes
2022,79,63.0,33.0,0.0,0.0,0,81033.0,13984.0,0.00077746,0.52380952,0.0,18,Corrientes
2022,81,1523.0,127.0,0.0,0.0,0,81033.0,13984.0,0.01879481,0.08338805,0.0,18,Corrientes
2022,82,697.0,161.0,0.0,0.0,0,81033.0,13984.0,0.00860143,0.23098996,0.0,18,Corrientes
2022,84,173.0,51.0,0.0,0.0,0,81033.0,13984.0,0.00213493,0.29479769,0.0,18,Corrientes
2022,85,4309.0,241.0,0.0,0.0,0,81033.0,13984.0,0.05317587,0.05592945,0.0,18,Corrientes
2022,86,2275.0,587.0,10.0,0.0,0,81033.0,13984.0,0.02807498,0.25802198,0.01703578,18,Corrientes
2022,92,668.0,117.0,0.0,0.0,0,81033.0,13984.0,0.00824356,0.1751497,0.0,18,Corrientes
2022,94,2411.0,639.0,1.0,0.0,0,81033.0,13984.0,0.02975331,0.26503526,0.00156495,18,Corrientes
2022,96,723.0,177.0,0.0,0.0,0,81033.0,13984.0,0.00892229,0.24481328,0.0,18,Corrientes
2022,43,531.0,110.0,3.0,0.0,0,81033.0,13984.0,0.00655289,0.20715631,0.02727273,18,Corrientes
2022,2,2124.0,199.0,17.0,0.0,0,81033.0,13984.0,0.02621154,0.09369115,0.08542714,18,Corrientes
2022,3,90.0,16.0,10.0,0.0,0,81033.0,13984.0,0.00111066,0.17777778,0.625,18,Corrientes
2022,6,15.0,3.0,3.0,0.0,0,81033.0,13984.0,0.00018511,0.2,1.0,18,Corrientes
2022,11,619.0,35.0,9.0,0.0,0,81033.0,13984.0,0.00763886,0.05654281,0.25714286,18,Corrientes
2022,14,55.0,15.0,0.0,0.0,0,81033.0,13984.0,0.00067874,0.27272727,0.0,18,Corrientes
2022,15,23.0,5.0,0.0,0.0,0,81033.0,13984.0,0.00028383,0.2173913,0.0,18,Corrientes
2022,18,52.0,19.0,0.0,0.0,0,81033.0,13984.0,0.00064171,0.36538462,0.0,18,Corrientes
2022,19,1.0,1.0,1.0,0.0,0,81033.0,13984.0,1.234e-05,1.0,1.0,18,Corrientes
2022,21,42.0,21.0,20.0,0.0,0,81033.0,13984.0,0.00051831,0.5,0.95238095,18,Corrientes
2022,22,38.0,6.0,2.0,0.0,0,81033.0,13984.0,0.00046894,0.15789474,0.33333333,18,Corrientes
2022,24,1.0,1.0,0.0,0.0,0,81033.0,13984.0,1.234e-05,1.0,0.0,18,Corrientes
2022,26,25.0,7.0,1.0,0.0,0,81033.0,13984.0,0.00030852,0.28,0.14285714,18,Corrientes
2022,27,81.0,13.0,6.0,0.0,0,81033.0,13984.0,0.00099959,0.16049383,0.46153846,18,Corrientes
2022,28,54.0,10.0,0.0,0.0,0,81033.0,13984.0,0.0006664,0.18518519,0.0,18,Corrientes
2022,29,8.0,2.0,0.0,0.0,0,81033.0,13984.0,9.873e-05,0.25,0.0,18,Corrientes
2022,30,20.0,5.0,1.0,0.0,0,81033.0,13984.0,0.00024681,0.25,0.2,18,Corrientes
2022,32,56.0,11.0,0.0,0.0,0,81033.0,13984.0,0.00069108,0.19642857,0.0,18,Corrientes
2022,33,27.0,12.0,1.0,0.0,0,81033.0,13984.0,0.0003332,0.44444444,0.08333333,18,Corrientes
2022,36,600.0,28.0,0.0,0.0,0,81033.0,13984.0,0.00740439,0.04666667,0.0,18,Corrientes
2022,37,1.0,1.0,0.0,0.0,0,81033.0,13984.0,1.234e-05,1.0,0.0,18,Corrientes
2022,38,18.0,5.0,0.0,0.0,0,81033.0,13984.0,0.00022213,0.27777778,0.0,18,Corrientes
2022,50,53.0,14.0,6.0,0.0,0,81033.0,13984.0,0.00065405,0.26415094,0.42857143,18,Corrientes
2022,51,50.0,6.0,4.0,0.0,0,81033.0,13984.0,0.00061703,0.12,0.66666667,18,Corrientes
2022,58,166.0,18.0,1.0,0.0,0,81033.0,13984.0,0.00204855,0.10843373,0.05555556,18,Corrientes
2022,59,46.0,10.0,0.0,0.0,0,81033.0,13984.0,0.00056767,0.2173913,0.0,18,Corrientes
2022,63,5.0,4.0,0.0,0.0,0,81033.0,13984.0,6.17e-05,0.8,0.0,18,Corrientes
2022,73,63.0,28.0,0.0,0.0,0,81033.0,13984.0,0.00077746,0.44444444,0.0,18,Corrientes
2022,77,105.0,19.0,0.0,0.0,0,81033.0,13984.0,0.00129577,0.18095238,0.0,18,Corrientes
2022,80,1304.0,111.0,2.0,0.0,0,81033.0,13984.0,0.01609221,0.0851227,0.01801802,18,Corrientes
2022,87,150.0,15.0,0.0,0.0,0,81033.0,13984.0,0.0018511,0.1,0.0,18,Corrientes
2022,88,53.0,13.0,0.0,0.0,0,81033.0,13984.0,0.00065405,0.24528302,0.0,18,Corrientes
2022,90,57.0,7.0,0.0,0.0,0,81033.0,13984.0,0.00070342,0.12280702,0.0,18,Corrientes
2022,91,29.0,8.0,0.0,0.0,0,81033.0,13984.0,0.00035788,0.27586207,0.0,18,Corrientes
2022,93,322.0,62.0,1.0,0.0,0,81033.0,13984.0,0.00397369,0.19254658,0.01612903,18,Corrientes
2022,95,53.0,19.0,0.0,0.0,0,81033.0,13984.0,0.00065405,0.35849057,0.0,18,Corrientes
2022,12,111.0,5.0,3.0,0.0,0,81033.0,13984.0,0.00136981,0.04504505,0.6,18,Corrientes
2022,99,3.0,1.0,0.0,0.0,0,81033.0,13984.0,3.702e-05,0.33333333,0.0,18,Corrientes
2022,17,1.0,1.0,1.0,0.0,0,81033.0,13984.0,1.234e-05,1.0,1.0,18,Corrientes
2022,9,3.0,2.0,2.0,0.0,0,81033.0,13984.0,3.702e-05,0.66666667,1.0,18,Corrientes
2022,1,5818.0,2086.0,24.0,0.0,0,87672.0,13877.0,0.06636098,0.35854245,0.01150527,22,Chaco
2022,2,980.0,281.0,5.0,0.0,0,87672.0,13877.0,0.01117803,0.28673469,0.01779359,22,Chaco
2022,5,5.0,1.0,0.0,0.0,0,87672.0,13877.0,5.703e-05,0.2,0.0,22,Chaco
2022,10,1886.0,279.0,55.0,0.0,0,87672.0,13877.0,0.021512,0.14793213,0.19713262,22,Chaco
2022,11,269.0,42.0,9.0,0.0,0,87672.0,13877.0,0.00306825,0.15613383,0.21428571,22,Chaco
2022,13,1449.0,85.0,17.0,0.0,0,87672.0,13877.0,0.01652751,0.05866115,0.2,22,Chaco
2022,16,402.0,116.0,4.0,0.0,0,87672.0,13877.0,0.00458527,0.28855721,0.03448276,22,Chaco
2022,31,448.0,114.0,7.0,0.0,0,87672.0,13877.0,0.00510996,0.25446429,0.06140351,22,Chaco
2022,33,41.0,14.0,0.0,0.0,0,87672.0,13877.0,0.00046765,0.34146341,0.0,22,Chaco
2022,35,1449.0,99.0,6.0,0.0,0,87672.0,13877.0,0.01652751,0.06832298,0.06060606,22,Chaco
2022,45,2304.0,515.0,0.0,0.0,0,87672.0,13877.0,0.02627977,0.22352431,0.0,22,Chaco
2022,46,6408.0,1014.0,43.0,0.0,0,87672.0,13877.0,0.07309061,0.1582397,0.04240631,22,Chaco
2022,47,12662.0,3419.0,59.0,0.0,0,87672.0,13877.0,0.14442467,0.27002053,0.01725651,22,Chaco
2022,49,2843.0,446.0,4.0,0.0,0,87672.0,13877.0,0.03242769,0.15687654,0.00896861,22,Chaco
2022,52,320.0,78.0,0.0,0.0,0,87672.0,13877.0,0.00364997,0.24375,0.0,22,Chaco
2022,53,451.0,68.0,46.0,0.0,0,87672.0,13877.0,0.00514417,0.15077605,0.67647059,22,Chaco
2022,55,427.0,110.0,0.0,0.0,0,87672.0,13877.0,0.00487043,0.25761124,0.0,22,Chaco
2022,60,299.0,86.0,1.0,0.0,0,87672.0,13877.0,0.00341044,0.28762542,0.01162791,22,Chaco
2022,64,1350.0,225.0,0.0,0.0,0,87672.0,13877.0,0.0153983,0.16666667,0.0,22,Chaco
2022,66,127.0,60.0,0.0,0.0,0,87672.0,13877.0,0.00144858,0.47244094,0.0,22,Chaco
2022,68,225.0,132.0,1.0,0.0,0,87672.0,13877.0,0.00256638,0.58666667,0.00757576,22,Chaco
2022,69,259.0,191.0,0.0,0.0,0,87672.0,13877.0,0.00295419,0.73745174,0.0,22,Chaco
2022,70,127.0,72.0,0.0,0.0,0,87672.0,13877.0,0.00144858,0.56692913,0.0,22,Chaco
2022,71,434.0,89.0,1.0,0.0,0,87672.0,13877.0,0.00495027,0.20506912,0.01123596,22,Chaco
2022,72,12.0,10.0,0.0,0.0,0,87672.0,13877.0,0.00013687,0.83333333,0.0,22,Chaco
2022,75,29.0,20.0,0.0,0.0,0,87672.0,13877.0,0.00033078,0.68965517,0.0,22,Chaco
2022,77,78.0,17.0,1.0,0.0,0,87672.0,13877.0,0.00088968,0.21794872,0.05882353,22,Chaco
2022,81,714.0,132.0,0.0,0.0,0,87672.0,13877.0,0.00814399,0.18487395,0.0,22,Chaco
2022,82,9779.0,144.0,2.0,0.0,0,87672.0,13877.0,0.11154074,0.01472543,0.01388889,22,Chaco
2022,85,7130.0,385.0,0.0,0.0,0,87672.0,13877.0,0.08132585,0.05399719,0.0,22,Chaco
2022,86,3018.0,582.0,9.0,0.0,0,87672.0,13877.0,0.03442376,0.19284294,0.01546392,22,Chaco
2022,92,770.0,124.0,0.0,0.0,0,87672.0,13877.0,0.00878274,0.16103896,0.0,22,Chaco
2022,94,4226.0,725.0,1.0,0.0,0,87672.0,13877.0,0.04820239,0.17155703,0.00137931,22,Chaco
2022,96,313.0,136.0,0.0,0.0,0,87672.0,13877.0,0.00357013,0.43450479,0.0,22,Chaco
2022,20,916.0,51.0,30.0,0.0,0,87672.0,13877.0,0.01044803,0.05567686,0.58823529,22,Chaco
2022,27,38.0,14.0,7.0,0.0,0,87672.0,13877.0,0.00043343,0.36842105,0.5,22,Chaco
2022,30,180.0,7.0,4.0,0.0,0,87672.0,13877.0,0.00205311,0.03888889,0.57142857,22,Chaco
2022,41,4468.0,332.0,3.0,0.0,0,87672.0,13877.0,0.05096268,0.07430618,0.00903614,22,Chaco
2022,42,2427.0,178.0,1.0,0.0,0,87672.0,13877.0,0.02768273,0.07334157,0.00561798,22,Chaco
2022,62,402.0,87.0,2.0,0.0,0,87672.0,13877.0,0.00458527,0.21641791,0.02298851,22,Chaco
2022,12,7.0,1.0,1.0,0.0,0,87672.0,13877.0,7.984e-05,0.14285714,1.0,22,Chaco
2022,14,79.0,24.0,0.0,0.0,0,87672.0,13877.0,0.00090109,0.30379747,0.0,22,Chaco
2022,15,36.0,15.0,2.0,0.0,0,87672.0,13877.0,0.00041062,0.41666667,0.13333333,22,Chaco
2022,17,25.0,8.0,0.0,0.0,0,87672.0,13877.0,0.00028515,0.32,0.0,22,Chaco
2022,18,191.0,35.0,0.0,0.0,0,87672.0,13877.0,0.00217857,0.18324607,0.0,22,Chaco
